"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"SD00061990","latifolia","-116.74775","33.28708","Oregon ash","50000000","2006-10-05","SDNHM","San Diego","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD182306","latifolia","-116.6561","33.2864","Oregon ash","50000000","2005-09-09","SDNHM","San Diego","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD241997","latifolia","-117.4688","33.47212","Oregon ash","50000000","2013-05-22","SDNHM","San Diego","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099909","latifolia","-117.88019","34.24069","Oregon ash","50000000","2011-07-10","UC Riverside","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0137162","latifolia","-116.56617","34.05136","Oregon ash","50000000","2018-10-02","UC Riverside","San Bernardino","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SDSU21062","latifolia","-117.9103","34.2428","Oregon ash","50000000","2010-06-23","SDSU Herbarium","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SBBG199038","latifolia","-117.8802","34.2407","Oregon ash","125663","2011-07-10","Santa Barbara BG","Los Angeles","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"LA00615441","latifolia","-117.463815","34.220318","Oregon ash","78539816","1930-04-05","UCLA","San Bernardino","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC520012","latifolia","-118.378142","34.021943","Oregon ash","1539380","1932-04-30","UC/JEPS","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SBBG199035","latifolia","-119.71","34.456","Oregon ash","3141592","1984-07-03","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"RSA0062601","latifolia","-118.70112","34.86575","Oregon ash","50000000","2014-09-29","Cal BG","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"RSA0062597","latifolia","-118.73083","34.852458","Oregon ash","50000000","2014-06-13","Cal BG","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"204717","latifolia","-118.458333","35.775","Oregon ash","50000000","1991-04-21","Cal Academy","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099910","latifolia","-118.54","35.97472","Oregon ash","50000000","1966-06-10","UC Riverside","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139555","latifolia","-119.003963","35.174288","Oregon ash","3141592","1983-07-16","Cal Poly","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCSC100008124","latifolia","-118.33925","35.664111","Oregon ash","50000000","1981-04-23","UCSC","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SBBG199031","latifolia","-118.436","35.714","Oregon ash","3141592","1930-04-28","Santa Barbara BG","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"675718","latifolia","-118.372375","35.826423","Oregon ash","4523893","1970-10-16","Cal BG","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"698365","latifolia","-118.68467","35.51438","Oregon ash","502654","1933-04-22","Cal BG","Kern","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"701677","latifolia","-118.251386","35.576882","Oregon ash","7068583","1989-05-02","Cal BG","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"776708","latifolia","-118.458333","35.775","Oregon ash","50000000","1991-04-21","Cal BG","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CSLA006714","latifolia","-118.4565","35.874","Oregon ash","50265482","1960-08-30","CSU LA","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CSLA006716","latifolia","-118.4787","35.9446","Oregon ash","125663","1961-04-01","CSU LA","Tulare","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD135588","latifolia","-118.68067","35.69748","Oregon ash","50000000","1965-10-01","SDNHM","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123375","latifolia","-118.518387","35.314402","Oregon ash","3141592","1931-06-02","UC/JEPS","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC532284","latifolia","-118.29187","35.69347","Oregon ash","9987402","1933-06-15","UC/JEPS","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CDA-0053197","latifolia","-118.422087","35.742429","Oregon ash","50000000","2008-08-05","CA Dept. Food & Agriculture","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"126622","latifolia","-119.025","36.863889","Oregon ash","50000000","1996-06-22","Cal Academy","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"217692","latifolia","-119.434722","36.764444","Oregon ash","50000000","1997-05-01","Cal Academy","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139550","latifolia","-119.505172","36.93972","Oregon ash","50000000","2013-05-24","Cal Poly","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139552","latifolia","-119.228048","36.350493","Oregon ash","1824146","1940-11-04","Cal Poly","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"729722","latifolia","-118.491324","36.040281","Oregon ash","9511485","1975-09-24","Cal BG","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"RSA0020965","latifolia","-118.816433","36.129221","Oregon ash","10349113","1997-07-25","Cal BG","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"LOB117919","latifolia","-118.744841","36.151659","Oregon ash","7363770","1979-04-27","CSU Long Beach","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"LOB117920","latifolia","-118.744841","36.151659","Oregon ash","7363770","1976-04-09","CSU Long Beach","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"LOB117921","latifolia","-118.744841","36.151659","Oregon ash","7363770","1973-07-06","CSU Long Beach","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD42475","latifolia","-119.2805","36.9016","Oregon ash","31415","1940-11-05","SDNHM","Fresno","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS118851","latifolia","-119.025","36.863889","Oregon ash","50000000","1996-06-22","UC/JEPS","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC774597","latifolia","-118.856782","36.472536","Oregon ash","785398","1940-11-04","UC/JEPS","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC774595","latifolia","-119.22664","36.350014","Oregon ash","772882","1940-11-04","UC/JEPS","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS46446","latifolia","-118.907448","36.502863","Oregon ash","119016174","1902-01-01","UC/JEPS","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS119043","latifolia","-119.434722","36.764444","Oregon ash","50000000","1997-05-01","UC/JEPS","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC878094","latifolia","-119.22664","36.350014","Oregon ash","772882","1933-05-15","UC/JEPS","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC718405","latifolia","-118.88599","36.45655","Oregon ash","2102115","1933-09-19","UC/JEPS","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CDA-0005387","latifolia","-119.28999","36.330257","Oregon ash","318572888","1963-06-03","CA Dept. Food & Agriculture","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"223561","latifolia","-122.17","37.446667","Oregon ash","50000000","1954-06-26","Cal Academy","Santa Clara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"311772","latifolia","-122.61205","37.96075","Oregon ash","50000000","2013-08-09","Cal Academy","Marin","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"419738","latifolia","-122.61249","37.96372","Oregon ash","50000000","2014-09-13","Cal Academy","Marin","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"947934","latifolia","-122.3643","37.5131","Oregon ash","153938040","1903-06-30","Cal BG","San Mateo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
