species,x,y,date,name,accuracy,source,quality
Fraxinus latifolia,-121.292901,39.108598,2005-03-16,Oregon ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",high
Fraxinus latifolia,-121.91667,40.45,1996-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-122.995634,38.361176,2008-07-01,Oregon ash,NA,Darlene LaMont,low
Fraxinus latifolia,-123.0569,38.3522,2008-07-01,Oregon ash,NA,Darlene LaMont,medium
Fraxinus latifolia,-122.692565,38.573937,1985-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-122.81667,38.41667,1953-01-01,Oregon ash,NA,G.F. Hrusa checklists,medium
Fraxinus latifolia,-121.76667,39.11667,1997-01-01,Oregon ash,NA,G.F. Hrusa checklists,medium
Fraxinus latifolia,-121.830002,39.229999,1983-01-01,Oregon ash,NA,The Nature Conservancy,medium
Fraxinus latifolia,-119.168872,36.33622,1984-07-01,Oregon ash,NA,The Nature Conservancy,low
Fraxinus latifolia,-119.5,36.07,1983-06-01,Oregon ash,NA,The Nature Conservancy,low
Fraxinus latifolia,-121.8896,39.5147,1996-01-01,Oregon ash,NA,G.F. Hrusa checklists,medium
Fraxinus latifolia,-121.81667,39.56667,1996-01-01,Oregon ash,NA,G.F. Hrusa checklists,medium
Fraxinus latifolia,-122.787924,38.139578,2017-04-20,Oregon ash,NA,Marin Municipal Water District,medium
Fraxinus latifolia,-120.63333,37.93333,2000-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-122.36,38.828,2005-07-01,Oregon ash,NA,McLaughlin Reserve; UC Davis Natural Reserve System,low
Fraxinus latifolia,-121.41297,38.25165,1999-01-01,Oregon ash,NA,Cosumnes River Preserve,low
Fraxinus latifolia,-121.45,38.6,1987-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-121.35,38.3,1994-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-121.501922,38.255031,1996-01-01,Oregon ash,NA,G.F. Hrusa checklists,medium
Fraxinus latifolia,-121.714997,37.911159,2016-12-20,Oregon ash,NA,NA,medium
Fraxinus latifolia,-122.574998,38.023,2005-04-13,Oregon ash,NA,Marin CNPS,low
Fraxinus latifolia,-122.682953,38.019562,2000-05-30,Oregon ash,NA,Marin CNPS,low
Fraxinus latifolia,-122.517,38.463,2004-05-02,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.0271,38.5412,2000-01-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.759,38.724,2006-05-01,Oregon ash,NA,Peter Warner,low
Fraxinus latifolia,-122.56,38.46,2004-06-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.09,38.99,2006-01-01,Oregon ash,NA,Kerry Heise,low
Fraxinus latifolia,-122.304,38.812,2004-06-19,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.404861,37.539949,2008-01-01,Oregon ash,NA,"Toni Corelli, Botanist",low
Fraxinus latifolia,-117.768,34.1797,1988-05-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.44756,40.58996,2008-07-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.233543,38.264983,2009-01-01,Oregon ash,NA,NA,medium
Fraxinus latifolia,-122.733421,38.030165,2009-02-26,Oregon ash,NA,Marin CNPS,medium
Fraxinus latifolia,-120.81698,38.86831,2009-01-01,Oregon ash,NA,Steve Tyron,medium
Fraxinus latifolia,-123.237419,39.40567,2007-09-20,Oregon ash,NA,Kerry Heise,low
Fraxinus latifolia,-123.348226,38.746708,1996-04-01,Oregon ash,NA,Sonoma Co Regional Parks,medium
Fraxinus latifolia,-122.238693,38.276922,2007-11-23,Oregon ash,NA,NA,medium
Fraxinus latifolia,-122.509403,38.367075,2009-01-01,Oregon ash,NA,Audubon Canyon Ranch,low
Fraxinus latifolia,-122.223587,38.334609,2003-01-01,Oregon ash,NA,Land Trust of Napa County,medium
Fraxinus latifolia,-123.284454,38.730429,2006-09-01,Oregon ash,NA,"Preservation Ranch;  Kjeldsen Biological Consulting; Redwood Coast Associates;  Klienfelder, Inc.",low
Fraxinus latifolia,-122.812728,38.508124,2006-01-01,Oregon ash,NA,Sonoma County Airport; LSA Associates,low
Fraxinus latifolia,-121.487674,38.248763,2007-05-01,Oregon ash,NA,Bureau of Land Management;  The Nature Conservancy; Stillwater Sciences,medium
Fraxinus latifolia,-121.888847,38.03856,2008-05-07,Oregon ash,NA,California Energy Commission; Mirant Willow Pass; URS,low
Fraxinus latifolia,-122.502021,38.513536,2001-06-25,Oregon ash,NA,City of St. Helena; CA Department of Water Resources,medium
Fraxinus latifolia,-122.521076,38.289869,2003-01-01,Oregon ash,NA,Sonoma County Agricultural Preservation and Open Space District; Sonoma Ecology Center,medium
Fraxinus latifolia,-121.947298,39.720309,2003-01-01,Oregon ash,NA,Bidwell-Sacramento River State Park,medium
Fraxinus latifolia,-121.461238,38.591717,2000-01-01,Oregon ash,NA,Sacramento Valley CNPS,medium
Fraxinus latifolia,-122.463569,39.131258,2000-01-01,Oregon ash,NA,Sacramento Valley CNPS,low
Fraxinus latifolia,-121.060538,38.914995,1995-01-01,Oregon ash,NA,Redbud CNPS,medium
Fraxinus latifolia,-119.168615,36.333348,2005-01-01,Oregon ash,NA,Kern County CNPS; KaweahOaks.com; Four Creeks Land Trust,low
Fraxinus latifolia,-118.554239,35.576253,2000-01-01,Oregon ash,NA,Kern County CNPS,low
Fraxinus latifolia,-122.722177,38.486079,2005-10-14,Oregon ash,NA,City of Santa Rosa; Fountaingrove Lodge; Wetlands Research Associates (WRA),medium
Fraxinus latifolia,-122.194147,37.748491,2006-09-19,Oregon ash,NA,City of Oakland; PBS&J,low
Fraxinus latifolia,-122.837791,40.72677,2007-06-20,Oregon ash,NA,Trinity River Restoration Program; North State Resources Inc.,medium
Fraxinus latifolia,-122.856,40.6901,2007-08-09,Oregon ash,NA,Trinity River Restoration Program; North State Resources Inc.,medium
Fraxinus latifolia,-122.869,40.6954,2007-05-24,Oregon ash,NA,Trinity River Restoration Program; North State Resources Inc.,medium
Fraxinus latifolia,-122.915,40.6765,2007-05-24,Oregon ash,NA,Trinity River Restoration Program; North State Resources Inc.,medium
Fraxinus latifolia,-122.954,40.6432,2007-05-25,Oregon ash,NA,Trinity River Restoration Program; North State Resources Inc.,medium
Fraxinus latifolia,-122.487258,37.994268,2005-07-01,Oregon ash,NA,Marin CNPS,medium
Fraxinus latifolia,-122.381558,40.59283,2008-07-03,Oregon ash,NA,NA,medium
Fraxinus latifolia,-121.322,38.9432,2009-11-09,Oregon ash,NA,Placer Land Trust,low
Fraxinus latifolia,-123.66667,41.23333,2009-11-13,Oregon ash,NA,US Forest Service,low
Fraxinus latifolia,-122.817192,38.401024,2005-12-01,Oregon ash,NA,"City of Sebastopol; Design, Community & Environment; Garcia and Assoc.",medium
Fraxinus latifolia,-122.333793,38.624179,2005-01-01,Oregon ash,NA,California Department of Fish and Game,low
Fraxinus latifolia,-121.635,38.4662,2005-01-01,Oregon ash,NA,California Department of Fish and Game; EDAW,low
Fraxinus latifolia,-121.878547,39.385396,2009-10-01,Oregon ash,NA,California Department of Fish and Game; ESA,low
Fraxinus latifolia,-122.032,39.7912,2003-01-01,Oregon ash,NA,California Department of Fish and Game,low
Fraxinus latifolia,-123.217849,40.771831,1996-01-01,Oregon ash,NA,US Forest Service,low
Fraxinus latifolia,-122.108,40.8474,1975-01-01,Oregon ash,NA,US Forest Service,low
Fraxinus latifolia,-123.498086,41.308341,1987-01-01,Oregon ash,NA,US Forest Service,low
Fraxinus latifolia,-121.480636,41.20436,1990-01-01,Oregon ash,NA,US Forest Service,low
Fraxinus latifolia,-122.236616,37.861645,2009-07-07,Oregon ash,NA,NA,medium
Fraxinus latifolia,-121.893997,37.012422,1986-01-01,Oregon ash,NA,Dean Taylor Team,low
Fraxinus latifolia,-121.555652,41.097205,2006-06-26,Oregon ash,NA,DWT filed survey,low
Fraxinus latifolia,-123.656873,40.443942,2005-06-05,Oregon ash,NA,DWT field survey in 2005,low
Fraxinus latifolia,-123.788452,39.30331,2006-06-01,Oregon ash,NA,CA Dept of Parks and Recreation,low
Fraxinus latifolia,-123.173217,39.21226,2011-02-01,Oregon ash,NA,Marigold Klein; USCOE; Nomad Ecology,low
Fraxinus latifolia,-121.138257,38.601578,2011-04-18,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-121.12084,38.74242,1995-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.72419,38.02413,1998-01-01,Oregon ash,NA,California State Parks,low
Fraxinus latifolia,-123.96462,40.31473,1994-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-121.469264,41.104679,2004-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-121.94983,39.72007,1997-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.00998,39.22742,1997-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-121.649401,41.016532,1997-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.092781,39.9155,1974-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.1251,37.22392,1998-01-01,Oregon ash,NA,California State Parks,low
Fraxinus latifolia,-122.633085,38.93465,1984-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.61702,38.42488,1984-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.55456,38.34603,1987-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.530518,38.445462,1999-01-01,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-122.781486,38.844844,2009-07-15,Oregon ash,NA,Zander Assoc.; Bottle Rock Power LLC,medium
Fraxinus latifolia,-121.042486,38.771485,2011-06-02,Oregon ash,NA,California State Parks,medium
Fraxinus latifolia,-123.041826,38.726416,2012-01-01,Oregon ash,NA,NA,medium
Fraxinus latifolia,-121.091995,38.524676,2012-05-12,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.365474,38.285973,2010-01-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-120.892137,38.802164,2012-06-15,Oregon ash,NA,California State Parks,low
Fraxinus latifolia,-119.83455,37.606837,1999-05-20,Oregon ash,NA,National Park Service,high
Fraxinus latifolia,-119.857095,37.658149,1999-06-02,Oregon ash,NA,National Park Service,high
Fraxinus latifolia,-119.854365,37.657882,1999-06-02,Oregon ash,NA,National Park Service,high
Fraxinus latifolia,-119.783506,37.672146,1999-06-02,Oregon ash,NA,National Park Service,high
Fraxinus latifolia,-122.978854,38.444614,2013-01-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.940815,40.652004,2013-06-26,Oregon ash,NA,Trinity River Restoration Program; Trinity County Resource Conservation District,medium
Fraxinus latifolia,-122.966475,40.667796,2013-06-26,Oregon ash,NA,Trinity River Restoration Program; Trinity County Resource Conservation District,medium
Fraxinus latifolia,-122.967785,40.65784,2012-07-06,Oregon ash,NA,Trinity River Restoration Program; Trinity County Resource Conservation District,medium
Fraxinus latifolia,-123.056027,40.725493,2012-06-26,Oregon ash,NA,Trinity River Restoration Program; Trinity County Resource Conservation District,medium
Fraxinus latifolia,-123.06049,40.729266,2014-05-05,Oregon ash,NA,Trinity River Restoration Program; Trinity County Resource Conservation District,medium
Fraxinus latifolia,-121.697835,40.425757,2014-08-01,Oregon ash,NA,SPI,medium
Fraxinus latifolia,-121.836318,39.812887,2007-04-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-116.649398,33.278784,2015-10-20,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.361359,39.252993,2011-01-01,Oregon ash,NA,NA,medium
Fraxinus latifolia,-122.744432,38.703946,2013-08-22,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.045382,38.44969,2013-09-11,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.055952,38.453877,2013-09-12,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.50305,38.369807,2013-08-21,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.932345,38.381502,2013-08-23,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.974698,38.442973,2013-08-30,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.969162,38.446838,2013-08-30,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.931417,38.382177,2013-09-03,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.818555,38.406787,2013-09-09,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.818071,38.407777,2013-09-09,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.646812,38.401934,2013-08-27,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.930705,38.505032,2013-09-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.881789,38.448946,2014-04-08,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.878639,38.447951,2014-04-08,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.807997,38.444892,2014-05-16,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.852528,38.405654,2014-05-16,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.060993,38.777755,2013-08-23,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.063534,38.578032,2013-08-28,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.058863,38.552495,2013-08-29,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.81636,38.40061,2013-09-11,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.835857,38.454036,2013-09-11,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.533696,38.442715,2014-06-12,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.056919,38.576053,2013-08-30,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.541571,38.344387,2013-09-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.877417,38.445616,2013-09-10,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.116668,38.58676,2013-10-10,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.200938,38.563413,2013-10-22,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.012394,38.816655,2013-10-24,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.601564,38.230374,2013-10-01,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.57197,38.481415,2013-08-06,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.682699,38.541932,2013-08-19,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.479595,38.300941,2013-10-04,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.17301,38.557789,2013-10-22,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.363528,38.652455,2013-10-28,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.364112,38.652075,2013-10-28,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.285668,38.678607,2013-10-29,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.295875,38.681069,2013-10-29,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.411205,38.701736,2013-10-30,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.857111,38.404668,2013-09-09,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.93216,38.543199,2013-10-23,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.981472,38.348823,2013-11-01,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.173657,38.554823,2013-10-22,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.405841,38.770001,2013-10-22,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-123.20215,38.786616,2013-08-29,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.930649,38.503427,2013-09-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.500363,38.404321,2013-09-12,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.939571,39.707447,2010-07-06,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.753475,38.517451,2010-07-14,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.792641,38.526053,2010-07-14,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.143794,37.71993,2010-08-04,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.329173,38.59778,2010-10-21,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.005166,39.756024,2010-11-11,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-120.971876,37.365921,2010-09-19,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.339464,40.590095,2010-10-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.180476,40.346376,2010-10-27,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.353792,39.099624,2011-05-12,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.950399,39.712618,2011-06-06,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
